wall_time_s,mode,can_id,input_x,input_y,intent_class,intent_heading_deg,supervisor_decision,reason,would_output_x,would_output_y,forwarded_x,forwarded_y,map_age_ms,round_trip_ms,envelope_age_ms,interval_ms,forwarded_to_controller,forwarded_to_joystick,transform_errors
1788384240.685104,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,40.589,59.993,0.048,9.983,8861,3910,0
1788384240.695109,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,40.589,59.993,10.022,10.005,8862,3910,0
1788384240.705176,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,40.589,59.993,20.094,10.067,8863,3911,0
1788384240.715110,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,40.589,59.993,30.020,9.934,8864,3911,0
1788384240.725117,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,86.914,49.995,0.053,10.008,8865,3911,0
1788384240.735117,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,86.914,49.995,10.060,10.000,8868,3912,0
1788384240.745120,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,86.914,49.995,20.020,10.003,8869,3912,0
1788384240.755146,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,86.914,49.995,30.047,10.025,8870,3913,0
1788384240.765127,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,86.914,49.995,40.025,9.982,8872,3913,0
1788384240.775129,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,86.914,49.995,50.028,10.002,8873,3913,0
1788384240.785128,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,86.914,49.995,60.076,9.999,8875,3914,0
1788384240.795120,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,86.914,49.995,70.020,9.991,8876,3915,0
1788384240.805188,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,55.366,70.071,0.047,10.069,8877,3916,0
1788384240.815130,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,55.366,70.071,9.960,9.941,8878,3917,0
1788384240.825139,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,75.477,90.021,0.052,10.009,8879,3917,0
1788384240.835138,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,75.477,90.021,10.059,9.999,8881,3918,0
1788384240.845135,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,75.477,90.021,20.014,9.997,8882,3918,0
1788384240.855162,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,75.477,90.021,30.039,10.028,8883,3919,0
1788384240.865141,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,75.477,90.021,40.017,9.979,8885,3919,0
1788384240.875146,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,75.477,90.021,50.024,10.005,8886,3919,0
1788384240.885149,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,75.477,90.021,60.074,10.003,8888,3920,0
1788384240.895137,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,137.487,60.000,0.047,9.988,8889,3920,0
1788384240.905150,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,137.487,60.000,10.035,10.012,8890,3921,0
1788384240.915143,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,137.487,60.000,20.021,9.994,8891,3922,0
1788384240.925141,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,137.487,60.000,30.020,9.998,8892,3923,0
1788384240.935161,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,188.185,50.012,0.090,10.020,8894,3924,0
1788384240.945150,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,188.185,50.012,10.018,9.989,8895,3924,0
1788384240.955161,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,188.185,50.012,20.023,10.011,8896,3925,0
1788384240.965155,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,188.185,50.012,30.020,9.994,8898,3925,0
1788384240.975152,enforce,02000200,-12,100,forward_left,6.843,STOP,nav2_cost_stop,0,0,0,0,188.185,50.012,40.010,9.998,8899,3925,0
1788384240.985171,enforce,02000200,-12,100,forward_left,6.843,SLOW,waiting_for_clear_envelopes,0,0,0,0,15.899,50.017,0.093,10.019,8901,3926,0
1788384240.995162,enforce,02000200,-12,100,forward_left,6.843,SLOW,waiting_for_clear_envelopes,0,0,0,0,15.899,50.017,10.009,9.991,8902,3926,0
1788384241.005155,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,15.899,50.017,20.000,9.992,8903,3927,0
1788384241.015166,enforce,02000200,-12,100,forward_left,6.843,SLOW,waiting_for_clear_envelopes,0,0,0,0,15.899,50.017,30.003,10.011,8904,3927,0
1788384241.025151,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,15.899,50.017,39.993,9.985,8905,3927,0
1788384241.035173,enforce,02000200,-12,100,forward_left,6.843,SLOW,waiting_for_clear_envelopes,0,0,0,0,15.899,50.017,50.012,10.023,8907,3928,0
1788384241.045171,enforce,02000200,-12,100,forward_left,6.843,SLOW,waiting_for_clear_envelopes,0,0,0,0,76.033,59.999,0.095,9.997,8908,3928,0
1788384241.055174,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,76.033,59.999,10.016,10.003,8909,3929,0
1788384241.065167,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,76.033,59.999,20.011,9.993,8911,3930,0
1788384241.075162,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,76.033,59.999,30.001,9.995,8912,3930,0
1788384241.085160,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,76.033,59.999,40.004,9.998,8914,3931,0
1788384241.095171,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,115.997,49.994,0.047,10.011,8915,3931,0
1788384241.105163,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,115.997,49.994,10.059,9.992,8916,3932,0
1788384241.115181,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,115.997,49.994,20.028,10.018,8917,3932,0
1788384241.125172,enforce,02000200,-12,100,forward_left,6.843,SLOW,waiting_for_clear_envelopes,0,0,0,0,173.365,80.001,0.047,9.991,8918,3932,0
1788384241.135170,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,173.365,80.001,10.010,9.998,8920,3933,0
1788384241.145174,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,173.365,80.001,20.016,10.003,8921,3933,0
1788384241.155180,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,173.365,80.001,30.062,10.007,8922,3934,0
1788384241.165187,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,173.365,80.001,40.027,10.007,8924,3935,0
1788384241.175180,enforce,02000200,-12,100,forward_left,6.843,SLOW,waiting_for_clear_envelopes,0,0,0,0,173.365,80.001,50.018,9.993,8925,3936,0
1788384241.185174,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,16.260,80.009,0.049,9.994,8927,3937,0
1788384241.195192,enforce,02000200,-12,100,forward_left,6.843,SLOW,waiting_for_clear_envelopes,0,0,0,0,16.260,80.009,10.029,10.018,8928,3937,0
1788384241.205176,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,16.260,80.009,20.062,9.984,8929,3938,0
1788384241.215194,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,16.260,80.009,30.032,10.018,8930,3938,0
1788384241.225197,enforce,02000200,-12,100,forward_left,6.843,SLOW,waiting_for_clear_envelopes,0,0,0,0,16.260,80.009,40.033,10.003,8931,3938,0
1788384241.235184,enforce,02000200,-12,99,forward_left,6.911,SLOW,waiting_for_clear_envelopes,0,0,0,0,16.260,80.009,50.021,9.987,8933,3939,0
1788384241.245206,enforce,02000200,-12,100,forward_left,6.843,SLOW,nav2_cost_slow,-6,60,-6,60,66.342,90.024,0.059,10.022,8934,3939,0
1788384241.255855,enforce,02000200,-12,99,forward_left,6.911,SLOW,nav2_cost_slow,-6,60,-6,60,66.342,90.024,10.721,10.649,8935,3940,0
1788384241.265204,enforce,02000200,-12,99,forward_left,6.911,SLOW,nav2_cost_slow,-6,60,-6,60,66.342,90.024,20.024,9.348,8937,3940,0
1788384241.275189,enforce,02000200,-12,99,forward_left,6.911,SLOW,nav2_cost_slow,-6,60,-6,60,66.342,90.024,30.006,9.985,8938,3940,0
1788384241.285203,enforce,02000200,-12,100,forward_left,6.843,SLOW,nav2_cost_slow,-6,60,-6,60,66.342,90.024,40.022,10.015,8940,3942,0
1788384241.295190,enforce,02000200,-12,99,forward_left,6.911,SLOW,nav2_cost_slow,-6,60,-6,60,21.450,90.007,0.056,9.986,8941,3942,0
1788384241.305852,enforce,02000200,-12,100,forward_left,6.843,SLOW,nav2_cost_slow,-6,60,-6,60,21.450,90.007,10.687,10.662,8942,3943,0
1788384241.315210,enforce,02000200,-12,99,forward_left,6.911,SLOW,nav2_cost_slow,-6,60,-6,60,21.450,90.007,20.088,9.358,8943,3943,0
1788384241.325209,enforce,02000200,-12,100,forward_left,6.843,SLOW,nav2_cost_slow,-6,60,-6,60,66.041,69.353,0.055,9.999,8944,3943,0
1788384241.335205,enforce,02000200,-12,100,forward_left,6.843,SLOW,nav2_cost_slow,-6,60,-6,60,66.041,69.353,10.020,9.996,8946,3944,0
1788384241.345228,enforce,02000200,-12,100,forward_left,6.843,SLOW,nav2_cost_slow,-6,60,-6,60,66.041,69.353,20.040,10.023,8947,3944,0
1788384241.355749,enforce,02000200,-12,100,forward_left,6.843,SLOW,nav2_cost_slow,-6,60,-6,60,66.041,69.353,30.574,10.521,8948,3946,0
1788384241.365218,enforce,02000200,-12,100,forward_left,6.843,SLOW,nav2_cost_slow,-6,60,-6,60,66.041,69.353,40.082,9.469,8950,3946,0
1788384241.375222,enforce,02000200,-11,100,forward_left,6.277,SLOW,nav2_cost_slow,-6,60,-6,60,66.041,69.353,50.041,10.004,8951,3946,0
1788384241.385202,enforce,02000200,-10,100,forward_left,5.711,SLOW,nav2_cost_slow,-6,60,-6,60,66.041,69.353,60.017,9.979,8953,3948,0
1788384241.395233,enforce,02000200,-9,100,forward_left,5.143,SLOW,assist_does_not_match_current_intent,0,0,0,0,66.041,69.353,70.045,10.031,8954,3949,0
1788384241.405736,enforce,02000200,-8,100,forward_left,4.574,SLOW,assist_does_not_match_current_intent,0,0,0,0,117.027,90.527,0.056,10.503,8955,3950,0
1788384241.415219,enforce,02000200,-7,100,forward_left,4.004,SLOW,assist_does_not_match_current_intent,0,0,0,0,117.027,90.527,9.550,9.483,8956,3952,0
1788384241.425231,enforce,02000200,-7,100,forward_left,4.004,SLOW,assist_does_not_match_current_intent,0,0,0,0,117.027,90.527,19.516,10.011,8957,3953,0
1788384241.435220,enforce,02000200,-5,100,forward_left,2.862,SLOW,assist_does_not_match_current_intent,0,0,0,0,174.519,120.011,0.054,9.990,8959,3954,0
1788384241.445233,enforce,02000200,-5,100,forward_left,2.862,SLOW,assist_does_not_match_current_intent,0,0,0,0,174.519,120.011,10.032,10.012,8960,3954,0
1788384241.455618,enforce,02000200,-4,100,forward,2.291,SLOW,nav2_cost_slow,-6,60,-6,60,174.519,120.011,20.420,10.385,8961,3955,0
1788384241.465232,enforce,02000200,-4,100,forward,2.291,SLOW,nav2_cost_slow,-6,60,-6,60,174.519,120.011,30.080,9.614,8963,3955,0
1788384241.475250,enforce,02000200,-4,100,forward,2.291,SLOW,nav2_cost_slow,-6,60,-6,60,174.519,120.011,40.052,10.018,8964,3955,0
1788384241.485233,enforce,02000200,-4,100,forward,2.291,SLOW,nav2_cost_slow,-6,60,-6,60,174.519,120.011,50.034,9.983,8966,3956,0
1788384241.495234,enforce,02000200,-3,100,forward,1.718,SLOW,nav2_cost_slow,-6,60,-6,60,174.519,120.011,60.033,10.001,8967,3956,0
1788384241.505623,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,36.207,140.404,0.048,10.389,8968,3957,0
1788384241.515237,enforce,02000200,-3,100,forward,1.718,STOP,nav2_cost_stop,0,0,0,0,36.207,140.404,9.678,9.614,8969,3957,0
1788384241.525261,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,69.274,60.029,0.047,10.023,8970,3957,0
1788384241.535233,enforce,02000200,-3,100,forward,1.718,STOP,nav2_cost_stop,0,0,0,0,69.274,60.029,9.989,9.972,8972,3958,0
1788384241.545255,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,69.274,60.029,20.009,10.022,8973,3958,0
1788384241.555547,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,69.274,60.029,30.301,10.291,8974,3960,0
1788384241.565252,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,69.274,60.029,40.047,9.706,8976,3960,0
1788384241.575266,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,119.825,60.029,0.048,10.013,8977,3960,0
1788384241.585254,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,119.825,60.029,10.003,9.988,8979,3961,0
1788384241.595248,enforce,02000200,-3,100,forward,1.718,STOP,nav2_cost_stop,0,0,0,0,119.825,60.029,19.994,9.994,8980,3961,0
1788384241.605437,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,119.825,60.029,30.185,10.190,8981,3962,0
1788384241.615248,enforce,02000200,-3,100,forward,1.718,STOP,nav2_cost_stop,0,0,0,0,119.825,60.029,39.993,9.811,8982,3962,0
1788384241.625272,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,169.171,60.020,0.089,10.024,8983,3962,0
1788384241.635262,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,169.171,60.020,10.012,9.990,8985,3963,0
1788384241.645262,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,169.171,60.020,20.008,10.000,8986,3964,0
1788384241.655365,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,169.171,60.020,30.109,10.102,8987,3966,0
1788384241.665264,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,169.171,60.020,40.009,9.900,8989,3968,0
1788384241.675266,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,24.875,49.994,0.046,10.001,8990,3969,0
1788384241.685268,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,24.875,49.994,10.062,10.003,8992,3970,0
1788384241.695264,enforce,02000200,-3,100,forward,1.718,STOP,nav2_cost_stop,0,0,0,0,24.875,49.994,20.017,9.996,8993,3970,0
1788384241.705339,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,24.875,49.994,30.090,10.075,8994,3971,0
1788384241.715270,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,24.875,49.994,40.019,9.931,8995,3971,0
1788384241.725277,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,24.875,49.994,50.026,10.008,8996,3971,0
1788384241.735277,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,24.875,49.994,60.070,10.000,8999,3972,0
1788384241.745275,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,78.754,120.006,0.048,9.998,9000,3972,0
1788384241.755315,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,78.754,120.006,10.056,10.040,9001,3973,0
1788384241.765280,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,78.754,120.006,20.018,9.964,9003,3973,0
1788384241.775289,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,124.030,40.010,0.045,10.009,9004,3973,0
1788384241.785288,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,124.030,40.010,10.059,9.999,9006,3974,0
1788384241.795286,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,124.030,40.010,20.017,9.998,9007,3974,0
1788384241.805311,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,124.030,40.010,30.041,10.026,9008,3975,0
1788384241.815291,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,124.030,40.010,40.018,9.980,9009,3975,0
1788384241.825291,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,175.907,40.002,0.047,10.000,9010,3975,0
1788384241.835290,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,175.907,40.002,10.060,9.999,9012,3976,0
1788384241.845296,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,175.907,40.002,20.025,10.006,9013,3976,0
1788384241.855328,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,175.907,40.002,30.054,10.032,9014,3977,0
1788384241.865300,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,175.907,40.002,40.025,9.973,9016,3977,0
1788384241.875294,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,21.626,90.005,0.045,9.993,9017,3977,0
1788384241.885302,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,21.626,90.005,10.067,10.008,9019,3978,0
1788384241.895299,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,21.626,90.005,20.025,9.997,9020,3978,0
1788384241.905301,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,21.626,90.005,30.024,10.002,9021,3979,0
1788384241.915301,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,21.626,90.005,40.023,10.000,9022,3980,0
1788384241.925301,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,70.605,39.999,0.046,10.000,9023,3981,0
1788384241.935318,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,70.605,39.999,10.075,10.018,9025,3982,0
1788384241.945301,enforce,02000200,-3,100,forward,1.718,STOP,nav2_cost_stop,0,0,0,0,70.605,39.999,20.019,9.983,9026,3982,0
1788384241.955309,enforce,02000200,-3,100,forward,1.718,STOP,nav2_cost_stop,0,0,0,0,70.605,39.999,30.024,10.008,9027,3983,0
1788384241.965313,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,119.729,29.994,0.046,10.005,9029,3983,0
1788384241.975308,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,119.729,29.994,10.011,9.995,9030,3983,0
1788384241.985322,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,119.729,29.994,20.066,10.015,9032,3984,0
1788384241.995320,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,119.729,29.994,30.025,9.997,9033,3984,0
1788384242.005314,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,119.729,29.994,40.019,9.995,9034,3985,0
1788384242.015326,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,119.729,29.994,50.027,10.011,9035,3985,0
1788384242.025317,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,170.467,39.993,0.047,9.991,9036,3985,0
1788384242.035325,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,170.467,39.993,10.067,10.008,9038,3986,0
1788384242.045330,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,170.467,39.993,20.033,10.005,9039,3986,0
1788384242.055593,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,170.467,39.993,30.294,10.264,9040,3988,0
1788384242.065335,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,170.467,39.993,40.034,9.741,9042,3988,0
1788384242.075320,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,28.587,39.994,0.047,9.985,9043,3988,0
1788384242.085336,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,28.587,39.994,10.078,10.016,9045,3989,0
1788384242.095323,enforce,02000200,-3,100,forward,1.718,SLOW,waiting_for_clear_envelopes,0,0,0,0,28.587,39.994,20.021,9.987,9046,3989,0
1788384242.105328,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,28.587,39.994,30.024,10.005,9047,3990,0
1788384242.115347,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,28.587,39.994,40.042,10.019,9048,3990,0
1788384242.125330,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,28.587,39.994,50.025,9.984,9049,3990,0
1788384242.135329,enforce,02000200,-3,100,forward,1.718,SLOW,waiting_for_clear_envelopes,0,0,0,0,28.587,39.994,60.027,9.999,9051,3991,0
1788384242.145333,enforce,02000200,-3,100,forward,1.718,SLOW,waiting_for_clear_envelopes,0,0,0,0,28.587,39.994,70.070,10.003,9052,3991,0
1788384242.155344,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,114.772,120.019,0.049,10.011,9053,3992,0
1788384242.165354,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,114.772,120.019,10.025,10.010,9055,3993,0
1788384242.175331,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,114.772,120.019,20.002,9.977,9056,3994,0
1788384242.185334,enforce,02000200,-3,100,forward,1.718,SLOW,waiting_for_clear_envelopes,0,0,0,0,114.772,120.019,30.006,10.003,9058,3995,0
1788384242.195351,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,114.772,120.019,40.063,10.017,9059,3995,0
1788384242.205340,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,114.772,120.019,50.012,9.990,9060,3996,0
1788384242.215359,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,1.523,70.025,0.047,10.019,9061,3996,0
1788384242.225353,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,1.523,70.025,10.011,9.994,9062,3996,0
1788384242.235352,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,1.523,70.025,20.011,9.999,9064,3997,0
1788384242.245353,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,1.523,70.025,30.051,10.001,9065,3997,0
1788384242.255358,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,1.523,70.025,40.017,10.005,9066,3998,0
1788384242.265361,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,52.973,120.028,0.048,10.003,9068,3999,0
1788384242.275355,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,52.973,120.028,10.009,9.994,9069,3999,0
1788384242.285345,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,52.973,120.028,20.001,9.990,9071,4000,0
1788384242.295372,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,52.973,120.028,30.066,10.027,9072,4000,0
1788384242.305357,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,52.973,120.028,40.012,9.985,9073,4000,0
1788384242.315364,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,103.071,70.011,0.047,10.007,9074,4000,0
1788384242.325365,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,103.071,70.011,10.016,10.000,9075,4000,0
1788384242.335357,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,103.071,70.011,20.011,9.993,9077,4000,0
1788384242.345374,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,103.071,70.011,30.066,10.017,9078,4000,0
1788384242.355371,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,103.071,70.011,40.023,9.997,9079,4001,0
1788384242.365373,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,103.071,70.011,50.025,10.002,9081,4002,0
1788384242.375375,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,162.807,130.022,0.046,10.002,9082,4002,0
1788384242.385366,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,162.807,130.022,10.010,9.991,9084,4004,0
1788384242.395386,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,162.807,130.022,20.068,10.019,9085,4004,0
1788384242.405375,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,162.807,130.022,30.017,9.989,9086,4005,0
1788384242.415375,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,162.807,130.022,40.015,10.000,9087,4006,0
1788384242.425376,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,162.807,130.022,50.017,10.001,9088,4007,0
1788384242.435376,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,162.807,130.022,60.019,10.000,9090,4008,0
1788384242.445388,enforce,02000200,-4,100,forward,2.291,SLOW,waiting_for_clear_envelopes,0,0,0,0,162.807,130.022,70.069,10.011,9091,4008,0
1788384242.455392,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,1.679,60.007,0.048,10.004,9092,4009,0
1788384242.465387,enforce,02000200,-4,100,forward,2.291,STOP,nav2_cost_stop,0,0,0,0,1.679,60.007,10.012,9.995,9094,4009,0
